Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
11/24/2025,Widget C,East,320,23,Male,2.6111045373933326
11/25/2025,Widget D,South,734,54,Male,1.1448290459495398
11/26/2025,Widget B,West,845,18,Male,3.2045653447789353
11/27/2025,Widget C,East,832,68,Female,3.8347233540476204
11/28/2025,Widget C,East,422,18,Male,1.4577526540673924
11/29/2025,Widget B,North,950,44,Female,2.2217310643514834
11/30/2025,Widget C,South,102,38,Female,4.125027815131409
12/1/2025,Widget A,West,793,33,Female,2.4636777416543016
12/2/2025,Widget A,North,305,61,Female,1.9664098481601595
12/3/2025,Widget B,North,931,57,Female,3.688802654260449
12/4/2025,Widget D,West,139,43,Male,1.7870351106866225
12/5/2025,Widget D,North,158,33,Female,4.582611678332707
12/6/2025,Widget B,South,673,45,Female,1.4223935841045638
12/7/2025,Widget B,South,743,18,Female,3.8261992091313077
12/8/2025,Widget A,East,606,53,Male,2.9981948051455007
12/9/2025,Widget D,North,671,27,Female,4.479718249587974
12/10/2025,Widget C,East,983,60,Female,1.5047803641049464
12/11/2025,Widget A,North,942,34,Male,3.7115796739843514
12/12/2025,Widget B,South,221,40,Female,3.2882185567255258
12/13/2025,Widget D,South,578,24,Female,2.9203605689601857
12/14/2025,Widget C,South,718,61,Male,2.9656290537306735
12/15/2025,Widget C,North,195,24,Female,3.887907847194123
12/16/2025,Widget A,South,958,61,Female,4.750966619739288
12/17/2025,Widget D,North,513,32,Female,1.3650066364761924
12/18/2025,Widget D,East,334,51,Female,1.078010590442081
12/19/2025,Widget B,North,997,63,Female,4.222819169924814
12/20/2025,Widget D,East,161,62,Male,1.4326775502030373
12/21/2025,Widget D,North,355,21,Male,4.946787184321695
12/22/2025,Widget A,East,660,31,Male,3.477392995835349
12/23/2025,Widget D,South,447,31,Female,3.603465581016563
12/24/2025,Widget C,East,770,33,Female,1.7955668117520696
12/25/2025,Widget A,South,223,24,Female,1.9612492411866977
12/26/2025,Widget A,South,581,49,Male,3.6374012123970005
12/27/2025,Widget B,East,416,36,Female,4.638907351736788
12/28/2025,Widget D,North,603,19,Female,4.9295622180702665
12/29/2025,Widget B,North,818,27,Female,1.7921237865243747
12/30/2025,Widget C,West,147,67,Male,1.5364784908391607
12/31/2025,Widget A,North,508,34,Male,1.2256054310431619
1/1/2026,Widget A,West,235,54,Female,4.4731880726453115
1/2/2026,Widget A,North,300,29,Female,2.178859387425875
1/3/2026,Widget C,North,349,23,Female,1.0072481354770066
1/4/2026,Widget C,South,413,39,Male,1.8952723442257153
1/5/2026,Widget B,West,968,49,Male,2.3617643203976737
1/6/2026,Widget B,North,467,58,Male,4.963944677986741
1/7/2026,Widget B,West,528,37,Female,3.0941663754283266
1/8/2026,Widget D,South,929,18,Male,1.8188557903804052
1/9/2026,Widget A,South,906,64,Female,2.3392733788538043
1/10/2026,Widget A,West,579,23,Female,2.321230750227514
1/11/2026,Widget B,South,413,36,Male,1.078902985852702
1/12/2026,Widget A,East,599,35,Female,1.5407322166857202
1/13/2026,Widget B,East,820,23,Male,3.780785838812845
1/14/2026,Widget D,South,454,62,Female,1.4810039462829385
1/15/2026,Widget D,East,584,50,Female,1.9229371064244751
1/16/2026,Widget C,North,310,40,Male,2.402949193617235
1/17/2026,Widget D,West,803,40,Female,4.030939778009175
1/18/2026,Widget B,North,143,43,Female,3.329603859471759
1/19/2026,Widget D,West,640,30,Female,3.755999939954273
1/20/2026,Widget C,South,670,24,Female,3.268049301680689
1/21/2026,Widget A,North,682,32,Female,3.734369700887476
1/22/2026,Widget B,South,191,61,Female,1.0113686146558898
1/23/2026,Widget A,South,364,44,Female,4.723592577485718
1/24/2026,Widget C,West,994,43,Female,1.443680923499226
1/25/2026,Widget C,West,319,50,Male,2.6249963839076194
1/26/2026,Widget C,West,541,32,Male,4.084153480979419
1/27/2026,Widget A,North,500,53,Female,2.7409228720376957
1/28/2026,Widget A,East,499,62,Female,4.787370206670063
1/29/2026,Widget A,West,826,44,Male,2.870355793995067
1/30/2026,Widget A,West,998,22,Female,4.499757622410685
1/31/2026,Widget C,North,888,19,Male,4.243312453449084
2/1/2026,Widget C,West,675,50,Male,4.923945211194733
2/2/2026,Widget B,North,957,33,Male,4.706191123003902
2/3/2026,Widget B,South,903,40,Female,4.592495338851515
2/4/2026,Widget A,West,589,55,Female,3.9264173620778733
2/5/2026,Widget D,West,584,33,Female,2.467992589072883
2/6/2026,Widget D,South,856,31,Male,1.4245016742596097
2/7/2026,Widget C,South,569,46,Male,3.754580209
2/8/2026,Widget C,South,673,43,Male,4.914616325
2/9/2026,Widget C,West,943,52,Female,3.906417749327476
2/10/2026,Widget B,East,781,32,Male,4.714917477109342
2/11/2026,Widget B,East,544,20,Male,4.217218851822067
2/12/2026,Widget C,East,368,40,Female,1.652458700466715
2/13/2026,Widget C,West,366,46,Male,1.9968150823651492
2/14/2026,Widget C,South,153,51,Male,2.3674624070494015
2/15/2026,Widget D,West,627,50,Female,1.6730417773520165
2/16/2026,Widget B,South,619,58,Female,3.326605330692027
2/17/2026,Widget D,West,715,58,Male,4.9018020965398055
2/18/2026,Widget D,West,158,40,Female,4.045835333744634
2/19/2026,Widget C,South,924,24,Male,2.6935469962698475
2/20/2026,Widget C,East,139,20,Female,1.0180179239211546
2/21/2026,Widget A,South,336,49,Male,2.253104044552715
2/22/2026,Widget A,North,485,48,Female,3.107037150768861
2/23/2026,Widget D,North,705,35,Male,2.2970034954078824
2/24/2026,Widget B,South,833,60,Female,1.4441396920954381
2/25/2026,Widget C,West,815,24,Female,2.771059827447578
2/26/2026,Widget C,North,749,58,Female,2.013011267862865
2/27/2026,Widget D,North,399,18,Female,4.636929505846005
2/28/2026,Widget A,West,494,31,Female,1.407018114004063
3/1/2026,Widget B,West,306,69,Female,1.1966105148988415
3/2/2026,Widget A,East,435,49,Female,1.0212566766194482
3/3/2026,Widget A,West,692,23,Male,2.312278737942631
3/4/2026,Widget A,South,829,56,Male,3.6415473528035545
3/5/2026,Widget A,South,613,27,Female,3.9216550115271707
3/6/2026,Widget C,East,277,24,Female,2.8130467335268925
3/7/2026,Widget C,North,495,43,Male,3.737314601821067
3/8/2026,Widget A,North,470,51,Male,2.4396561448614538
3/9/2026,Widget B,West,957,47,Female,3.6712248799464677
3/10/2026,Widget D,South,890,53,Male,1.1623839412094936
3/11/2026,Widget B,North,757,38,Male,2.5630119382680165
3/12/2026,Widget B,East,417,34,Female,4.163398710532716
3/13/2026,Widget B,East,835,50,Female,4.212024121836006
3/14/2026,Widget A,South,468,27,Female,3.8645951155027785
3/15/2026,Widget C,East,483,68,Male,1.8169544822794577
3/16/2026,Widget B,East,161,64,Female,1.988820475722533
3/17/2026,Widget A,South,905,59,Female,4.984354909058049
3/18/2026,Widget B,West,604,68,Male,1.4135120288078395
3/19/2026,Widget B,West,338,29,Female,1.7226507956096375
3/20/2026,Widget A,East,294,33,Male,1.5201050226005304
3/21/2026,Widget C,West,777,58,Male,2.3106198547344623
3/22/2026,Widget C,West,321,49,Male,1.8407033409356934
3/23/2026,Widget D,East,160,32,Male,2.9907518381910885
3/24/2026,Widget A,West,228,44,Male,2.9040828275204795
3/25/2026,Widget D,East,784,45,Male,4.606022477805213
3/26/2026,Widget D,North,255,34,Female,1.138959789779126
3/27/2026,Widget D,South,477,63,Female,2.2795183066710534
3/28/2026,Widget C,South,721,67,Female,3.3866315679883607
3/29/2026,Widget A,West,880,19,Male,3.4192070473758553
3/30/2026,Widget D,West,967,53,Female,2.920504916056837
3/31/2026,Widget A,West,889,67,Male,4.262662163258534
4/1/2026,Widget A,South,685,24,Female,1.2508886856578352
4/2/2026,Widget C,North,536,30,Male,4.261951062320543
4/3/2026,Widget D,North,306,32,Female,2.9790169617428144
4/4/2026,Widget D,South,487,42,Male,1.5350427803080087
4/5/2026,Widget A,North,579,40,Female,4.542807654
4/6/2026,Widget B,South,890,39,Male,3.596915118163854
4/7/2026,Widget C,North,986,43,Female,1.6541827472965571
4/8/2026,Widget C,East,937,50,Male,1.1345988935961064
4/9/2026,Widget C,East,439,28,Female,1.564438593330597
4/10/2026,Widget C,South,968,27,Female,3.4351918407215742
4/11/2026,Widget D,North,439,42,Female,1.7171849410401938
4/12/2026,Widget D,West,303,54,Male,1.9030522995001125
4/13/2026,Widget B,North,260,65,Male,1.1005589030252567
4/14/2026,Widget C,East,639,60,Male,3.8917226889544145
4/15/2026,Widget C,East,491,55,Male,4.241457599037748
4/16/2026,Widget A,North,868,58,Male,4.187392707088493
4/17/2026,Widget D,North,776,62,Female,1.510272605457137
4/18/2026,Widget C,West,674,41,Male,4.613204509555038
4/19/2026,Widget B,West,633,57,Female,3.689115318
4/20/2026,Widget B,North,169,63,Female,4.590114489507458
4/21/2026,Widget D,North,992,50,Male,2.7886420181226543
4/22/2026,Widget B,North,504,34,Female,2.747819444334791
4/23/2026,Widget B,North,707,41,Male,4.138146074739581
4/24/2026,Widget D,South,774,54,Male,1.373191421906974
4/25/2026,Widget C,North,690,19,Male,3.083496146539543
4/26/2026,Widget C,West,616,49,Female,4.345536942524903
4/27/2026,Widget B,East,927,41,Male,4.320770252278285
4/28/2026,Widget B,South,219,26,Male,4.824531425369476
4/29/2026,Widget C,North,913,21,Male,3.793090374122186
4/30/2026,Widget D,East,789,34,Female,1.8310825177589134
5/1/2026,Widget B,South,787,34,Male,1.0811212595783233
5/2/2026,Widget A,East,316,67,Female,2.9176631945084077
5/3/2026,Widget D,North,155,65,Female,3.054815462490222
5/4/2026,Widget B,North,465,47,Male,1.9610503379957258
5/5/2026,Widget B,West,798,57,Female,1.4987897884944128
5/6/2026,Widget A,North,603,28,Female,3.344832664762036
5/7/2026,Widget A,North,843,38,Male,4.057022696096565
5/8/2026,Widget C,South,866,38,Male,4.972616414360642
5/9/2026,Widget D,West,554,35,Male,4.033210468842074
5/10/2026,Widget D,South,203,46,Female,4.174529657022324
5/11/2026,Widget C,East,176,41,Male,3.465843513
5/12/2026,Widget D,North,329,27,Female,4.9436906358800705
5/13/2026,Widget D,East,357,62,Female,3.5598255404582817
5/14/2026,Widget D,South,363,34,Female,4.441013145598817
5/15/2026,Widget D,North,430,35,Female,4.783138584963822
5/16/2026,Widget D,North,281,59,Female,4.719434002002243
5/17/2026,Widget A,South,992,65,Male,2.525661375133426
5/18/2026,Widget D,South,867,37,Male,1.3146482332570346
5/19/2026,Widget A,South,649,54,Female,1.6874948101569873
5/20/2026,Widget D,South,787,62,Female,1.236893222
5/21/2026,Widget C,South,126,35,Male,1.4215877393165601
5/22/2026,Widget B,North,375,34,Male,1.7386049835747905
5/23/2026,Widget A,South,751,26,Female,2.364377266349607
5/24/2026,Widget D,North,398,31,Female,3.1741585863003032
5/25/2026,Widget C,North,898,66,Male,3.846728237420344
5/26/2026,Widget B,South,190,46,Male,1.8437093444260477
5/27/2026,Widget A,South,579,48,Female,3.6900896169525574
5/28/2026,Widget B,West,672,21,Male,3.8170362980096786
5/29/2026,Widget C,North,557,35,Male,3.234489347464758
5/30/2026,Widget A,South,550,37,Female,4.614471479194842
5/31/2026,Widget B,South,464,64,Female,1.4439792556872426
6/1/2026,Widget D,South,958,60,Female,1.708485830409678
6/2/2026,Widget A,West,774,61,Male,2.7146592975579393
6/3/2026,Widget B,West,450,26,Female,1.5068509409369555
6/4/2026,Widget C,East,754,30,Male,3.2651845748963497
6/5/2026,Widget C,North,499,32,Female,2.5936018664376976
6/6/2026,Widget A,East,352,44,Female,2.1383831781436737
6/7/2026,Widget B,South,880,32,Male,1.679959252070549
6/8/2026,Widget A,West,980,45,Male,2.341352953392841
6/9/2026,Widget A,West,902,54,Female,3.431837403329368
6/10/2026,Widget B,East,558,36,Female,3.3031408435576464
6/11/2026,Widget B,West,798,43,Male,1.6544960008409353
6/12/2026,Widget D,South,598,69,Female,1.4996792429625336
6/13/2026,Widget B,West,607,43,Male,1.1067070504354901
6/14/2026,Widget C,East,403,42,Male,1.049702375175729
6/15/2026,Widget A,South,600,43,Female,4.519241742878741
6/16/2026,Widget A,East,902,43,Male,1.1803554240215597
6/17/2026,Widget C,West,697,63,Male,3.924884439492985
6/18/2026,Widget B,East,265,45,Male,4.487940384979828
6/19/2026,Widget C,East,514,66,Female,1.3922313942498303
6/20/2026,Widget C,North,561,35,Male,2.7452056953320705
6/21/2026,Widget D,West,213,49,Female,4.849211932697107
6/22/2026,Widget C,West,532,20,Female,4.336554642
6/23/2026,Widget A,East,455,19,Female,2.958816127
6/24/2026,Widget C,North,794,50,Male,4.0502844511662115
6/25/2026,Widget A,West,306,59,Male,4.333510497726655
6/26/2026,Widget A,South,867,36,Female,2.392107852754877
6/27/2026,Widget A,East,334,34,Female,4.568611667479844
6/28/2026,Widget B,West,541,61,Male,2.881893278708627
6/29/2026,Widget D,South,454,50,Female,3.111229454
6/30/2026,Widget A,West,614,29,Female,4.998830551287324
7/1/2026,Widget A,South,307,66,Male,4.3732118646086455
7/2/2026,Widget B,East,808,20,Female,2.447080023
7/3/2026,Widget A,West,952,60,Male,1.0413823858907998
7/4/2026,Widget C,West,224,66,Male,3.5046962951755787
7/5/2026,Widget C,North,237,43,Female,3.8156537045124312
7/6/2026,Widget D,East,438,52,Male,3.6032107605735186
7/7/2026,Widget A,South,636,25,Male,4.871449404652852
7/8/2026,Widget B,West,167,69,Male,4.451884109328577
7/9/2026,Widget C,West,672,53,Female,2.795326772722594
7/10/2026,Widget B,South,640,24,Female,1.2514299498895238
7/11/2026,Widget B,East,482,63,Female,2.9042350780079875
7/12/2026,Widget C,North,118,63,Male,3.7569760798480925
7/13/2026,Widget B,North,782,53,Male,3.4308392329080184
7/14/2026,Widget C,West,549,33,Female,3.1525482708435395
7/15/2026,Widget B,South,173,41,Female,2.8752758320609653
7/16/2026,Widget C,West,672,18,Male,2.1750474921095453
7/17/2026,Widget A,South,764,66,Female,2.109387046898517
7/18/2026,Widget D,North,375,42,Female,3.0009259157032075
7/19/2026,Widget C,East,147,27,Female,1.642412585718596
7/20/2026,Widget C,South,310,33,Female,2.3627416942992063
7/21/2026,Widget D,North,954,33,Female,2.2959170988403983
7/22/2026,Widget C,West,750,25,Male,3.3485312063368036
7/23/2026,Widget C,South,721,46,Female,1.2667292014520983
7/24/2026,Widget B,East,794,56,Female,4.318674721060381
7/25/2026,Widget D,West,639,45,Male,3.2495135215376085
7/26/2026,Widget A,West,808,23,Male,3.6833067231037413
7/27/2026,Widget C,North,290,33,Male,3.8123756150377313
7/28/2026,Widget D,South,414,37,Male,2.165936547370146
7/29/2026,Widget B,West,662,33,Female,2.881486269539466
7/30/2026,Widget A,East,760,24,Female,4.824983823478669
7/31/2026,Widget D,South,879,58,Female,4.066820952
8/1/2026,Widget A,East,661,31,Female,4.878227500892741
8/2/2026,Widget A,West,999,60,Male,3.985017380585153
8/3/2026,Widget A,East,857,43,Male,1.7024005588340696
8/4/2026,Widget C,North,212,43,Female,1.258143535378705
8/5/2026,Widget C,East,269,31,Female,3.3106457468786545
8/6/2026,Widget B,South,567,24,Female,2.4312531188104383
8/7/2026,Widget B,East,777,50,Female,2.101831640552681
8/8/2026,Widget D,East,113,43,Male,4.228843986
8/9/2026,Widget B,North,814,62,Female,2.4679730683277894
8/10/2026,Widget A,East,387,37,Male,2.2680038789372157
8/11/2026,Widget A,East,288,20,Male,4.399950372676042
8/12/2026,Widget C,West,254,69,Male,4.385149345945841
8/13/2026,Widget A,West,666,21,Male,2.4254665510202265
8/14/2026,Widget D,South,793,43,Female,4.329994803943865
8/15/2026,Widget A,West,821,28,Female,4.403113961330642
8/16/2026,Widget A,West,987,19,Female,2.695722140118665
8/17/2026,Widget D,West,570,31,Female,1.2658925208366862
8/18/2026,Widget B,West,174,61,Male,1.0063385778653604
8/19/2026,Widget B,North,376,47,Male,3.093169852
8/20/2026,Widget D,West,744,66,Male,2.376301973481423
8/21/2026,Widget C,North,442,29,Female,4.988527576633464
8/22/2026,Widget A,North,524,43,Male,4.089643998509137
8/23/2026,Widget D,West,670,61,Male,4.045101825
8/24/2026,Widget A,East,610,50,Male,4.820971073149375
8/25/2026,Widget C,North,956,30,Male,4.550897591573284
8/26/2026,Widget A,East,281,31,Female,2.272749917825555
8/27/2026,Widget D,East,557,41,Male,1.6639488864155054
8/28/2026,Widget A,West,950,51,Male,3.983569060261929
8/29/2026,Widget B,South,932,61,Female,2.513095574731492
8/30/2026,Widget C,West,163,43,Female,2.892690606523826
8/31/2026,Widget C,South,938,38,Female,3.5215909250993076
9/1/2026,Widget C,South,359,45,Male,4.631490707740962
9/2/2026,Widget D,West,292,65,Male,2.676351014683864
9/3/2026,Widget C,West,754,53,Male,4.133267560877446
9/4/2026,Widget B,South,715,57,Male,2.073359165
9/5/2026,Widget D,West,505,19,Female,3.7918871636944544
9/6/2026,Widget B,South,825,59,Male,1.0063176843116475
9/7/2026,Widget A,East,853,26,Male,4.486028853962539
9/8/2026,Widget A,West,820,40,Female,1.12151832
9/9/2026,Widget A,East,192,32,Female,3.8510150190503367
9/10/2026,Widget A,North,529,30,Female,1.1850327570451356
9/11/2026,Widget B,East,753,40,Male,2.0649827975760138
9/12/2026,Widget D,East,533,34,Male,2.9888096142262124
9/13/2026,Widget D,South,503,65,Male,2.6797547413929528
9/14/2026,Widget C,East,533,19,Male,1.7673444584040423
9/15/2026,Widget B,West,211,37,Male,2.3352596468369495
9/16/2026,Widget A,South,474,37,Female,3.9108254802438682
9/17/2026,Widget B,North,158,63,Female,3.677028370318593
9/18/2026,Widget C,West,142,20,Male,1.2872583350556628
9/19/2026,Widget C,North,306,29,Male,3.9892633022915454
9/20/2026,Widget B,East,879,57,Male,1.2121835247881134
9/21/2026,Widget B,West,395,19,Male,3.1717055563991376
9/22/2026,Widget B,West,217,53,Male,2.0402509921687626
9/23/2026,Widget D,North,631,31,Female,3.3507605102392755
9/24/2026,Widget A,West,321,33,Female,2.0453135837636074
9/25/2026,Widget B,West,265,36,Female,4.939831878503324
9/26/2026,Widget B,West,742,51,Male,2.2389127349101274
9/27/2026,Widget B,East,255,61,Male,1.967842542697984
9/28/2026,Widget C,North,283,63,Female,2.113861163661384
9/29/2026,Widget C,West,189,23,Female,4.585891429037181
9/30/2026,Widget D,South,193,30,Male,3.544875314677379
10/1/2026,Widget A,South,112,53,Female,3.922736389683106
10/2/2026,Widget D,South,933,39,Female,4.672042040377402
10/3/2026,Widget A,South,904,35,Male,4.647489939
10/4/2026,Widget C,East,841,29,Female,3.955783386
10/5/2026,Widget C,West,933,69,Female,1.7912977153652916
10/6/2026,Widget C,North,903,47,Female,4.3734932827000215
10/7/2026,Widget D,West,537,68,Male,1.8151041367642549
10/8/2026,Widget B,East,637,57,Female,3.971595256393728
10/9/2026,Widget B,South,686,24,Female,3.7424122661794974
10/10/2026,Widget C,East,975,49,Female,4.035555400561787
10/11/2026,Widget B,West,910,65,Male,3.130742722855263
10/12/2026,Widget B,North,249,36,Male,3.5549047289968785
10/13/2026,Widget D,East,759,23,Female,4.813280321737022
10/14/2026,Widget A,North,107,37,Male,1.4043543766968596
10/15/2026,Widget C,East,128,44,Female,2.235389099
10/16/2026,Widget C,North,395,60,Male,3.4454280523935297
10/17/2026,Widget D,North,820,54,Male,4.856216520525957
10/18/2026,Widget D,South,739,65,Female,1.3822977906504046
10/19/2026,Widget B,North,439,24,Female,1.0901968861203457
10/20/2026,Widget C,South,727,22,Female,1.222998393881312
10/21/2026,Widget A,West,538,28,Male,1.2096227458447952
10/22/2026,Widget D,West,243,32,Female,4.631263431109618
10/23/2026,Widget A,South,929,20,Male,3.885031631735299
10/24/2026,Widget A,South,846,22,Male,3.708425464785113
10/25/2026,Widget C,East,618,40,Female,3.090291281047238
10/26/2026,Widget C,East,144,54,Male,4.127810467888608
10/27/2026,Widget D,East,338,26,Female,1.6225919710463632
10/28/2026,Widget C,West,254,32,Male,2.5677647591537496
10/29/2026,Widget C,East,280,20,Female,2.960017003057374
10/30/2026,Widget C,North,314,46,Male,1.441637990706905
10/31/2026,Widget A,North,187,23,Male,2.678054837350068
11/1/2026,Widget D,East,355,34,Female,2.2660071170504814
11/2/2026,Widget B,North,610,43,Male,1.1423285831738506
11/3/2026,Widget A,West,172,38,Female,1.546941610916941
11/4/2026,Widget C,North,278,25,Male,4.056147292669888
11/5/2026,Widget A,West,311,38,Male,1.0721516380185778
11/6/2026,Widget C,South,904,28,Male,4.737013196385444
11/7/2026,Widget C,South,333,55,Female,1.3456985297889497
11/8/2026,Widget A,South,564,25,Female,4.196952376813833
11/9/2026,Widget D,South,850,59,Female,4.594466163773883
11/10/2026,Widget C,North,322,41,Female,4.764542339401789
11/11/2026,Widget D,East,730,52,Female,4.469908094
11/12/2026,Widget B,North,924,31,Male,2.150200157701773
11/13/2026,Widget C,West,363,31,Male,2.332348525353908
11/14/2026,Widget D,North,306,27,Female,2.706182794440304
11/15/2026,Widget D,North,706,29,Male,1.5571867576284033
11/16/2026,Widget B,West,984,55,Male,1.0890898202688954
11/17/2026,Widget D,South,833,61,Male,4.476486457124139
11/18/2026,Widget D,South,465,63,Male,3.2165148648418254
11/19/2026,Widget B,South,375,51,Female,3.4348917687128653
11/20/2026,Widget C,East,479,58,Male,4.707953899271182
11/21/2026,Widget D,West,842,27,Female,3.6604807124544627
11/22/2026,Widget D,West,408,34,Female,3.7634140173592536
11/23/2026,Widget D,North,730,34,Male,4.147874593746969
11/24/2026,Widget A,East,367,20,Female,1.4653937994296151
11/25/2026,Widget B,South,884,48,Male,2.440648612855166
11/26/2026,Widget A,East,163,68,Male,4.872831710813465
11/27/2026,Widget B,West,909,18,Male,4.691720312402426
11/28/2026,Widget C,West,449,29,Female,4.536301185240739
11/29/2026,Widget C,North,593,56,Female,2.808354041
11/30/2026,Widget D,North,622,21,Female,4.428771814347223
12/1/2026,Widget B,West,197,59,Male,1.1935835277830624
12/2/2026,Widget C,South,170,30,Male,1.5940696970284698
12/3/2026,Widget B,South,463,51,Male,2.6558707939362165
12/4/2026,Widget C,East,669,59,Female,2.9335682667285057
12/5/2026,Widget A,West,901,38,Male,2.0540286140834274
12/6/2026,Widget C,West,862,39,Male,2.425906683
12/7/2026,Widget A,South,375,21,Female,1.651104404101475
12/8/2026,Widget C,South,149,35,Female,2.9565361268636288
12/9/2026,Widget D,West,457,22,Female,4.1753731714714455
12/10/2026,Widget A,North,827,36,Male,3.645441574645223
12/11/2026,Widget C,West,663,19,Male,1.431168989462165
12/12/2026,Widget D,West,882,29,Male,2.9503264135868643
12/13/2026,Widget A,South,584,34,Female,3.7905855311188996
12/14/2026,Widget D,South,183,27,Female,3.1195811862157647
12/15/2026,Widget B,North,998,51,Female,2.566702386142196
12/16/2026,Widget B,North,904,23,Female,3.4876576851355128
12/17/2026,Widget A,East,737,25,Male,4.874554661201103
12/18/2026,Widget C,West,907,68,Male,1.379631639064312
12/19/2026,Widget A,South,683,28,Male,2.5600642429902427
12/20/2026,Widget D,North,395,29,Male,2.6264234121843826
12/21/2026,Widget C,East,335,26,Male,3.307869241873484
12/22/2026,Widget B,East,155,19,Male,1.6086984075276716
12/23/2026,Widget C,South,459,25,Male,1.7065721194818781
12/24/2026,Widget B,South,209,28,Male,2.1414455439914186
12/25/2026,Widget C,East,291,53,Female,4.823480173074078
12/26/2026,Widget C,North,192,27,Female,3.9364343249236105
12/27/2026,Widget C,East,961,38,Male,3.646773206766013
12/28/2026,Widget D,West,667,37,Female,4.267830749577049
12/29/2026,Widget D,West,159,65,Male,1.5103058756667718
12/30/2026,Widget A,South,749,25,Male,4.437331278895007
12/31/2026,Widget A,North,138,53,Female,3.379330855550016
1/1/2027,Widget B,North,639,46,Male,2.341316029835742
1/2/2027,Widget D,West,148,59,Male,4.263421022982762
1/3/2027,Widget B,East,519,29,Male,4.210258137394496
1/4/2027,Widget A,South,736,31,Male,4.3828343268669085
1/5/2027,Widget B,East,112,65,Male,1.4620716004279286
1/6/2027,Widget A,East,135,67,Male,4.877444979983104
1/7/2027,Widget D,East,200,38,Male,4.838504615158925
1/8/2027,Widget C,North,893,39,Female,2.429878582006966
1/9/2027,Widget D,West,185,38,Female,1.2635760728476786
1/10/2027,Widget B,North,615,61,Male,1.6682226778751428
1/11/2027,Widget B,West,322,67,Female,4.971323301778789
1/12/2027,Widget D,South,437,47,Male,3.2520517726866522
1/13/2027,Widget D,South,265,56,Male,2.426487195304208
1/14/2027,Widget A,East,482,37,Male,2.1528107754001553
1/15/2027,Widget B,West,955,41,Male,2.027966941
1/16/2027,Widget B,West,994,40,Female,3.6566110602179283
1/17/2027,Widget D,West,475,24,Female,2.677551326078744
1/18/2027,Widget C,East,570,26,Female,4.861642797474446
1/19/2027,Widget B,East,889,18,Female,3.735372122581446
1/20/2027,Widget C,South,741,43,Male,4.168178364195844
1/21/2027,Widget D,North,130,55,Female,2.1709661943326397
1/22/2027,Widget D,West,474,55,Male,1.3167456364345034
1/23/2027,Widget A,West,110,61,Male,2.951291349527524
1/24/2027,Widget B,North,401,39,Female,2.258326186184909
1/25/2027,Widget C,West,195,61,Male,1.8083326600316947
1/26/2027,Widget A,East,289,27,Female,4.810568523203445
1/27/2027,Widget B,East,552,23,Female,2.775952857368121
1/28/2027,Widget A,West,291,34,Female,1.6988343681951426
1/29/2027,Widget D,East,585,68,Female,1.7946026107245565
1/30/2027,Widget B,East,365,67,Female,2.122838969858376
1/31/2027,Widget A,West,523,55,Male,4.997265072758851
2/1/2027,Widget A,South,227,41,Female,2.0720460020783893
2/2/2027,Widget C,North,337,68,Female,2.3152072183138146
2/3/2027,Widget A,East,454,27,Male,3.6373125119360057
2/4/2027,Widget B,South,211,25,Female,2.175845505641193
2/5/2027,Widget B,East,927,38,Female,1.8632170042387735
2/6/2027,Widget C,East,545,23,Male,1.6345487465983948
2/7/2027,Widget B,North,442,38,Male,2.2507306601111687
2/8/2027,Widget D,East,244,56,Female,1.423662758515094
2/9/2027,Widget B,North,164,41,Male,1.0745863456591316
2/10/2027,Widget B,North,346,50,Female,4.218566789338709
2/11/2027,Widget A,North,834,35,Male,1.5515797696583062
2/12/2027,Widget A,South,589,45,Female,4.103907399260969
2/13/2027,Widget B,West,924,69,Female,4.190169915946639
2/14/2027,Widget C,South,538,49,Female,3.1516781053169725
2/15/2027,Widget A,West,205,29,Male,2.2387278332518057
2/16/2027,Widget C,West,280,65,Female,1.5801309349995538
2/17/2027,Widget B,North,283,59,Male,3.9472204268839963
2/18/2027,Widget B,East,325,44,Female,3.405547943927144
2/19/2027,Widget D,North,876,27,Female,3.6218138259742565
2/20/2027,Widget A,East,889,63,Female,1.0346763593805242
2/21/2027,Widget B,West,188,69,Female,4.710068062831298
2/22/2027,Widget D,North,787,59,Female,1.265160749786201
2/23/2027,Widget A,East,629,49,Male,2.4672235405600227
2/24/2027,Widget B,South,470,59,Male,2.610846598606801
2/25/2027,Widget B,East,498,43,Male,1.0054220979917954
2/26/2027,Widget A,North,205,42,Female,2.9883572374031884
2/27/2027,Widget A,South,370,28,Female,4.011235978
2/28/2027,Widget A,East,930,40,Male,4.293074612459089
3/1/2027,Widget B,East,602,51,Female,4.517587973223538
3/2/2027,Widget B,East,778,69,Female,2.950875473261478
3/3/2027,Widget D,East,624,57,Female,3.522544762118602
3/4/2027,Widget C,East,948,40,Male,1.318078853185995
3/5/2027,Widget A,South,131,46,Male,2.9521528971269997
3/6/2027,Widget B,West,492,48,Male,1.619263019486941
3/7/2027,Widget B,South,139,24,Male,2.4785724704900858
3/8/2027,Widget A,South,759,57,Male,2.317221251458397
3/9/2027,Widget C,South,317,50,Female,2.6941623089660327
3/10/2027,Widget A,West,830,38,Female,3.2865464718965303
3/11/2027,Widget C,North,181,19,Female,4.6115065882519835
3/12/2027,Widget B,West,944,35,Female,2.5779385253900213
3/13/2027,Widget C,South,819,64,Male,4.924524782846203
